path,split,no_gain_candidate,causeless,uniform_fallen,uniform_lie_down,group,labels_16,n_labels,frames,total_frames,pred_fall,pred_fallen,pred_normal
walking/walking_to_181,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_182,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_to_183,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_184,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_185,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_186,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_187,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_188,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_189,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_190,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_191,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_192,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_to_193,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_to_194,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_195,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_196,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_197,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_198,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_199,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_to_200,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_001,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_002,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_003,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_004,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_005,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_006,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_007,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_008,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_009,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_010,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_011,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_012,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_013,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_014,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_015,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_016,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_017,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_018,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_019,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_020,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_021,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_022,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_023,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_024,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_025,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_026,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_027,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_028,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_029,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_030,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_031,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_032,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_033,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_034,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_035,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_036,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_037,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_038,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_039,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_040,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_041,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_042,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_043,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_044,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_045,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_046,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_047,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_048,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_049,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_050,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_051,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_052,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_053,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_054,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_055,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_056,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_057,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_058,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_059,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_060,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_061,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_062,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_063,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_064,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_065,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_066,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_067,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_068,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_069,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_070,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_071,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_072,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_073,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_074,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_075,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_076,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_077,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_078,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_079,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_080,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_081,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_082,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_083,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_084,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_085,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_086,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_087,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_088,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_089,train,False,False,False,False,-,walk+standing,2,walk:43/standing:38,81,,,
walking/walking_yo_090,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_091,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_092,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_093,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_094,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_095,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_096,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_097,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_098,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_099,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_100,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_101,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_102,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_103,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_104,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_105,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_106,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_107,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_108,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_109,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_110,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_111,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_112,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_113,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_114,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_115,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_116,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_117,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_118,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_119,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_120,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_121,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_122,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_123,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_124,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_125,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_126,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_127,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_128,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_129,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_130,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_131,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_132,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_133,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_134,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_135,train,False,False,False,False,-,walk+standing,2,walk:65/standing:16,81,,,
walking/walking_yo_136,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_137,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_138,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_139,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_140,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_141,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_142,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_143,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_144,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_145,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_146,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_147,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_148,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_149,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_150,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_151,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_152,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_153,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_154,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_155,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_156,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_157,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_158,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_159,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_160,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_161,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_162,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_163,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_164,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_165,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_166,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_167,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_168,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_169,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_170,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_171,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_172,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_173,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_174,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_175,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_176,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_177,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_178,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_179,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_180,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_181,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_182,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_183,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_184,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_185,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_186,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_187,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_188,test,False,False,False,False,-,walk,1,walk:81,81,0.0,0.0,80.0
walking/walking_yo_189,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_190,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_191,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_192,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_193,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_194,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_195,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_196,val,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_197,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_198,train,False,False,False,False,-,walk,1,walk:81,81,,,
walking/walking_yo_199,train,False,False,False,False,-,walk,1,walk:81,81,,,
